instance_id,model_name,target,sel_key_int
European-XFEL__EXtra-data-375,swe-agent-llama-70b,True,442451330273594667
European-XFEL__EXtra-data-375,swe-agent-llama-70b,True,442451330273594667
European-XFEL__EXtra-data-375,swe-agent-llama-70b,True,442451330273594667
European-XFEL__EXtra-data-375,swe-agent-llama-70b,True,442451330273594667
European-XFEL__EXtra-data-375,swe-agent-llama-70b,True,442451330273594667
European-XFEL__EXtra-data-375,swe-agent-llama-70b,True,442451330273594667
European-XFEL__EXtra-data-375,swe-agent-llama-70b,True,442451330273594667
European-XFEL__EXtra-data-375,swe-agent-llama-70b,True,442451330273594667
European-XFEL__EXtra-data-375,swe-agent-llama-70b,True,442451330273594667
European-XFEL__EXtra-data-375,swe-agent-llama-70b,True,442451330273594667
European-XFEL__EXtra-data-375,swe-agent-llama-70b,True,442451330273594667
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
zarr-developers__zarr-python-1397,swe-agent-llama-70b,True,446484195794197520
acorg__dark-matter-663,swe-agent-llama-70b,True,450769465441967181
acorg__dark-matter-663,swe-agent-llama-70b,True,450769465441967181
Melevir__cognitive_complexity-17,swe-agent-llama-70b,True,451131324924646289
python-control__python-control-834,swe-agent-llama-70b,True,467861736376454765
python-control__python-control-834,swe-agent-llama-70b,True,467861736376454765
python-control__python-control-834,swe-agent-llama-70b,True,467861736376454765
python-control__python-control-834,swe-agent-llama-70b,True,467861736376454765
python-control__python-control-834,swe-agent-llama-70b,True,467861736376454765
python-control__python-control-834,swe-agent-llama-70b,True,467861736376454765
python-control__python-control-834,swe-agent-llama-70b,True,467861736376454765
python-control__python-control-834,swe-agent-llama-70b,True,467861736376454765
python-control__python-control-834,swe-agent-llama-70b,True,467861736376454765
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
pydicom__pydicom-1050,swe-agent-llama-70b,True,487820528035817444
jupyter__nbformat-173,swe-agent-llama-70b,True,510912375249025864
jupyter__nbformat-173,swe-agent-llama-70b,True,510912375249025864
jupyter__nbformat-173,swe-agent-llama-70b,True,510912375249025864
jupyter__nbformat-173,swe-agent-llama-70b,True,510912375249025864
jupyter__nbformat-173,swe-agent-llama-70b,True,510912375249025864
jupyter__nbformat-173,swe-agent-llama-70b,True,510912375249025864
seequent__pure_interface-54,swe-agent-llama-8b,True,604040307888793396
seequent__pure_interface-54,swe-agent-llama-8b,True,604040307888793396
seequent__pure_interface-54,swe-agent-llama-8b,True,604040307888793396
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-93,swe-agent-llama-70b,True,625461042887078625
Infinidat__munch-52,swe-agent-llama-70b,True,626542382203580497
Infinidat__munch-52,swe-agent-llama-70b,True,626542382203580497
Infinidat__munch-52,swe-agent-llama-70b,True,626542382203580497
Infinidat__munch-52,swe-agent-llama-70b,True,626542382203580497
Infinidat__munch-52,swe-agent-llama-70b,True,626542382203580497
Infinidat__munch-52,swe-agent-llama-70b,True,626542382203580497
Infinidat__munch-52,swe-agent-llama-70b,True,626542382203580497
Infinidat__munch-52,swe-agent-llama-70b,True,626542382203580497
Infinidat__munch-52,swe-agent-llama-70b,True,626542382203580497
Infinidat__munch-52,swe-agent-llama-70b,True,626542382203580497
Infinidat__munch-52,swe-agent-llama-70b,True,626542382203580497
Infinidat__munch-52,swe-agent-llama-70b,True,626542382203580497
Infinidat__munch-52,swe-agent-llama-70b,True,626542382203580497
Infinidat__munch-52,swe-agent-llama-70b,True,626542382203580497
pypa__wheel-552,swe-agent-llama-70b,True,629391211766424152
pypa__wheel-552,swe-agent-llama-70b,True,629391211766424152
pypa__wheel-552,swe-agent-llama-70b,True,629391211766424152
pypa__wheel-552,swe-agent-llama-70b,True,629391211766424152
pypa__wheel-552,swe-agent-llama-70b,True,629391211766424152
pypa__wheel-552,swe-agent-llama-70b,True,629391211766424152
iterative__dvc-4747,swe-agent-llama-70b,True,640968727251247209
iterative__dvc-4747,swe-agent-llama-70b,True,640968727251247209
iterative__dvc-4747,swe-agent-llama-70b,True,640968727251247209
iterative__dvc-4747,swe-agent-llama-70b,True,640968727251247209
iterative__dvc-4747,swe-agent-llama-70b,True,640968727251247209
iterative__dvc-4747,swe-agent-llama-70b,True,640968727251247209
iterative__dvc-4747,swe-agent-llama-70b,True,640968727251247209
asottile__setup-cfg-fmt-48,swe-agent-llama-70b,True,644742553963330862
asottile__setup-cfg-fmt-48,swe-agent-llama-70b,True,644742553963330862
asottile__setup-cfg-fmt-48,swe-agent-llama-70b,True,644742553963330862
asottile__setup-cfg-fmt-48,swe-agent-llama-70b,True,644742553963330862
gouline__dbt-metabase-224,swe-agent-llama-70b,True,680847316013995377
gouline__dbt-metabase-224,swe-agent-llama-70b,True,680847316013995377
gouline__dbt-metabase-224,swe-agent-llama-70b,True,680847316013995377
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
Textualize__textual-1427,swe-agent-llama-70b,True,688295142740958472
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
canonical__charmcraft-869,swe-agent-llama-70b,True,689434780582727159
Pylons__webob-309,swe-agent-llama-70b,True,694510808523283437
Pylons__webob-309,swe-agent-llama-70b,True,694510808523283437
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
sphinx-contrib__matlabdomain-226,swe-agent-llama-70b,True,696883780434332114
reata__sqllineage-63,swe-agent-llama-70b,True,719319338771535675
reata__sqllineage-63,swe-agent-llama-70b,True,719319338771535675
reata__sqllineage-63,swe-agent-llama-70b,True,719319338771535675
reata__sqllineage-63,swe-agent-llama-70b,True,719319338771535675
reata__sqllineage-63,swe-agent-llama-70b,True,719319338771535675
fronzbot__blinkpy-401,swe-agent-llama-8b,True,742616006587991893
fronzbot__blinkpy-401,swe-agent-llama-8b,True,742616006587991893
fronzbot__blinkpy-401,swe-agent-llama-8b,True,742616006587991893
jonathanj__eliottree-61,swe-agent-llama-70b,True,772386515466102607
jonathanj__eliottree-61,swe-agent-llama-70b,True,772386515466102607
jonathanj__eliottree-61,swe-agent-llama-70b,True,772386515466102607
jonathanj__eliottree-61,swe-agent-llama-70b,True,772386515466102607
jonathanj__eliottree-61,swe-agent-llama-70b,True,772386515466102607
jonathanj__eliottree-61,swe-agent-llama-70b,True,772386515466102607
jonathanj__eliottree-61,swe-agent-llama-70b,True,772386515466102607
jonathanj__eliottree-61,swe-agent-llama-70b,True,772386515466102607
jonathanj__eliottree-61,swe-agent-llama-70b,True,772386515466102607
oasis-open__cti-python-stix2-393,swe-agent-llama-70b,True,786255047665260849
oasis-open__cti-python-stix2-393,swe-agent-llama-70b,True,786255047665260849
oasis-open__cti-python-stix2-393,swe-agent-llama-70b,True,786255047665260849
oasis-open__cti-python-stix2-393,swe-agent-llama-70b,True,786255047665260849
oasis-open__cti-python-stix2-393,swe-agent-llama-70b,True,786255047665260849
oasis-open__cti-python-stix2-393,swe-agent-llama-70b,True,786255047665260849
oasis-open__cti-python-stix2-393,swe-agent-llama-70b,True,786255047665260849
oasis-open__cti-python-stix2-393,swe-agent-llama-70b,True,786255047665260849
oasis-open__cti-python-stix2-393,swe-agent-llama-70b,True,786255047665260849
oasis-open__cti-python-stix2-393,swe-agent-llama-70b,True,786255047665260849
oasis-open__cti-python-stix2-393,swe-agent-llama-70b,True,786255047665260849
oasis-open__cti-python-stix2-393,swe-agent-llama-70b,True,786255047665260849
oasis-open__cti-python-stix2-393,swe-agent-llama-70b,True,786255047665260849
oasis-open__cti-python-stix2-393,swe-agent-llama-70b,True,786255047665260849
jwplayer__jwplatform-py-20,swe-agent-llama-70b,True,842946384919623787
jwplayer__jwplatform-py-20,swe-agent-llama-70b,True,842946384919623787
jwplayer__jwplatform-py-20,swe-agent-llama-70b,True,842946384919623787
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
pydantic__pydantic-6586,swe-agent-llama-70b,True,843664319795955237
SAP__python-pyodata-232,swe-agent-llama-70b,True,853012466745282028
SAP__python-pyodata-232,swe-agent-llama-70b,True,853012466745282028
SAP__python-pyodata-232,swe-agent-llama-70b,True,853012466745282028
SAP__python-pyodata-232,swe-agent-llama-70b,True,853012466745282028
SAP__python-pyodata-232,swe-agent-llama-70b,True,853012466745282028
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
microsoft__electionguard-python-191,swe-agent-llama-70b,True,879836781203754122
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
iterative__dvc-4613,swe-agent-llama-70b,True,908475613205078836
pypa__hatch-422,swe-agent-llama-8b,True,925059781796169135
pypa__hatch-422,swe-agent-llama-8b,True,925059781796169135
pypa__hatch-422,swe-agent-llama-8b,True,925059781796169135
pypa__hatch-422,swe-agent-llama-8b,True,925059781796169135
pypa__hatch-422,swe-agent-llama-8b,True,925059781796169135
pypa__hatch-422,swe-agent-llama-8b,True,925059781796169135
pypa__hatch-422,swe-agent-llama-8b,True,925059781796169135
pypa__hatch-422,swe-agent-llama-8b,True,925059781796169135
pypa__hatch-422,swe-agent-llama-8b,True,925059781796169135
pypa__hatch-422,swe-agent-llama-8b,True,925059781796169135
pypa__hatch-422,swe-agent-llama-8b,True,925059781796169135
pypa__hatch-422,swe-agent-llama-8b,True,925059781796169135
iterative__dvc-4323,swe-agent-llama-70b,True,935526320388786683
iterative__dvc-4323,swe-agent-llama-70b,True,935526320388786683
iterative__dvc-4323,swe-agent-llama-70b,True,935526320388786683
iterative__dvc-4323,swe-agent-llama-70b,True,935526320388786683
iterative__dvc-4323,swe-agent-llama-70b,True,935526320388786683
mwouts__jupytext-368,swe-agent-llama-70b,True,935589899286109104
mwouts__jupytext-368,swe-agent-llama-70b,True,935589899286109104
mwouts__jupytext-368,swe-agent-llama-70b,True,935589899286109104
mwouts__jupytext-368,swe-agent-llama-70b,True,935589899286109104
mwouts__jupytext-368,swe-agent-llama-70b,True,935589899286109104
mwouts__jupytext-368,swe-agent-llama-70b,True,935589899286109104
mwouts__jupytext-368,swe-agent-llama-70b,True,935589899286109104
mwouts__jupytext-368,swe-agent-llama-70b,True,935589899286109104
mwouts__jupytext-368,swe-agent-llama-70b,True,935589899286109104
mwouts__jupytext-368,swe-agent-llama-70b,True,935589899286109104
mwouts__jupytext-368,swe-agent-llama-70b,True,935589899286109104
mwouts__jupytext-368,swe-agent-llama-70b,True,935589899286109104
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
Melevir__cognitive_complexity-15,swe-agent-llama-70b,True,947569183084140418
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
fnl__syntok-17,swe-agent-llama-70b,True,949359265262374468
somm15__PyViCare-122,swe-agent-llama-70b,True,951969155155446500
somm15__PyViCare-122,swe-agent-llama-70b,True,951969155155446500
somm15__PyViCare-122,swe-agent-llama-70b,True,951969155155446500
somm15__PyViCare-122,swe-agent-llama-70b,True,951969155155446500
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
tobymao__sqlglot-1670,swe-agent-llama-70b,True,964922564434965320
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
Nicoretti__crc-153,swe-agent-llama-70b,True,981080251243733087
